model,beta,signal,observed_Tn,threshold,pvalue,reject,true_label,selected_lam_l0,selected_lam_l1,bootstrap_mean,bootstrap_sd,bootstrap_min,bootstrap_max,n1,n2,sample_dim,alpha,B,seed,runtime_seconds,started_at,finished_at
ModelA_mean_decay,0.0,0.0,4.71868896484375,3.9181487560272217,0.002,1,0,1.0,1.0,3.274612498760223,0.3681841312935688,2.4103126525878906,5.45277214050293,250,250,500,0.05,500,111111,156.00135397911072,2026-06-03T22:35:06,2026-06-03T22:37:42
ModelA_mean_decay,0.2,0.16000000000000003,13.661916732788086,14.042119979858398,0.112,0,1,50.0,4.035533905029297,12.495131828308105,0.9582569397983811,7.979969024658203,15.527983665466309,250,250,500,0.05,500,311111,1563.9730741977692,2026-06-03T22:37:42,2026-06-03T23:03:45
ModelA_mean_decay,0.4,0.32000000000000006,7.077548027038574,8.591368675231934,0.638,0,1,10.0,1.5405694246292114,7.282142508506775,0.8938279738594006,4.217607021331787,10.3998441696167,250,250,500,0.05,500,511111,1407.1568608283997,2026-06-03T23:03:46,2026-06-03T23:27:13
ModelA_mean_decay,0.6,0.48,5.895261287689209,6.860143661499023,0.398,0,1,5.0,1.3090169429779053,5.655294587135315,0.7808033097055794,2.499100923538208,7.933358669281006,250,250,500,0.05,500,711111,2060.4701800346375,2026-06-03T23:27:13,2026-06-04T00:01:33
ModelA_mean_decay,0.8,0.6400000000000001,11.122615814208984,11.068068504333496,0.04,1,1,20.0,1.8680340051651,9.415227658271789,0.9727124900255202,5.711012840270996,12.62804126739502,250,250,500,0.05,500,911111,2156.861555337906,2026-06-04T00:01:33,2026-06-04T00:37:30
ModelA_mean_decay,1.0,0.8,9.249719619750977,3.9150149822235107,0.0,1,1,1.0,1.0,3.2769413084983827,0.37042077831558123,2.4835972785949707,5.04468297958374,250,250,500,0.05,500,1111111,179.60883402824402,2026-06-04T00:37:30,2026-06-04T00:40:30
